review,classification
 Unfriendly or at least uninterested staff in general Small gym with equipment not working properly Lack of iron available on request  Good breakfast Nice bar Good shower ,neutral
 Bed wasn t comfyNo Positive,neutral
 I expected scaffolding on the outside but not the disruption inside Looked at 3 rooms but all tired No desk dressing table or refrigerator Very noisy in the morning due to builders on the floors above  The staff were as helpful as they could be under the circumstances,neutral
 Nothing  Absolutely disgusted with handling from the team there no solution because person had no idea to call for assistance This was the most dreadful experience ever and I do work in this industry myself ,neutral
 Decor and smell Hotel has major sewer problem was told last time I stayed I would be taken care of this time but ended up in smaller room and had to upgrade and pay extra 200 to get ok room,neutral
 Small stuffy room Could hear either hot water or heating running all time room dimly lit and light outside toilet was on timer sensor and kept switching off Bathroom small could not believe in 2015 having paid for room and breakfast they want GBP10 00 for WIFI This should be normal to be included these days Water from cold tap was warm so obviously running too close to hot pipe not nice to clean teeth in warm water or grab glass to drink in the night  Location breakfast breakfast staff service bag attendance whilst shopping for day after checkout ,neutral
 Restaurant was closed only bar meals decorators working above your head while eating in bar area music very loud and not very warm No face cloths providen no body lotion provided  Comfortable room,neutral
 1 bit per hour wifiNo Positive,neutral
 The family room was too small the sofa bed but double more like 3 4 bed not ideal for two and room cramped when down wouldn t mind if wasn t so expensive so def not value for money Great location to Wembley stadium Food was good,neutral
 We were given a disabled room and were not informed before of this before we were shown to our room The bed was advertised to us as a large double bed but was a queen bed and felt that the website was misleading  Breakfast was lovely and pantry was an amazing bonus ,neutral
